postid,pagename,platform,year,month,day,type,url,timestamp,sdg,sdgrelev,sdgcat,abstractmes,message_clean
A6746,Cartier,Facebook,2020,6,2,Photo,https://www.facebook.com/cartier.usa/posts/1666530956857472,2/10/2021 5:39,1,4,10,1,"As a Maison, our creativity is nurtured and inspired by the diverse cultures of the world. We find our own richness in this diversity, and we stand firmly against all forms of racism directed toward the Black Community. At this moment we are examining our own company to identify actions we can take that will result in real change. #BlackoutTuesday"
A40086,PayPal,Facebook,2020,9,9,Native Video,https://www.facebook.com/PayPalUSA/posts/10160183952104573,3/2/2021 1:05,1,4,10,1,"Bridgett Jeffries has dedicated her life to caring for other peopleâ€™s furry family members as if they were her own. Keeping her Columbus-based business, CafÃ© Wakefern, alive means much more to her than simply making a living, and she hopes to inspire and motivate others to conquer similar challenges. Her business is the recipient of a PayPal Empowerment Grant for Black Businesses. Learn more: "
A7889,Chase,Facebook,2020,6,20,Native Video,https://www.facebook.com/chase/posts/4626791364013451,3/4/2021 3:33,1,4,10,2,"How do you show your #Pride inside and outside of work? This week, the Supreme Court made a landmark decision on workplace protections for the LGBT+ community, and our employees shared what it means to bring their full self to work. Follow along throughout the month as they share how they stand proud. #WorldPride"
A6651,CarMax,Instagram,2019,11,11,Album,https://www.instagram.com/p/B4une9xlvvC/,2/5/2021 11:29,1,4,8,2,"Almost 10% of our associates are military veterans. In honor of Veterans Day, we salute all our military members, veterans, and families-thank you! #veteransday"
A7691,Chase,Facebook,2019,10,1,Native Video,https://www.facebook.com/chase/posts/3665714736787790,2/17/2021 10:24,1,4,10,1,"You may be familiar with the pay gap, but what about the wealth gap? It has more to do with wealth that's accumulated over time, which can really add up. Watch our host Amanda Seales as she breaks it down with our Chase expert."
A16795,Domino's Pizza,Facebook,2020,8,5,Photo,https://www.facebook.com/Dominos/posts/10151420798894957,2/23/2021 3:49,1,4,3,1,Not sure who needs to hear this butâ€¦ Ordering your Mix & Match favorites for $5.99 each with contactless delivery ðŸ• >>> cooking & cleaning. Learn more: 
A6727,Cartier,Facebook,2020,3,19,Photo,https://www.facebook.com/cartier.usa/posts/1599846316859270,2/10/2021 5:28,1,4,3,1,A message from Cartier on COVID-19. #Cartier
A8409,Chipotle Mexican Grill,Instagram,2020,8,6,Album,https://www.instagram.com/p/CDjilJcjdF7/,2/5/2021 3:17,1,4,10,1,Thanks to all 1.4 million of you.
A6722,Cartier,Facebook,2020,3,8,Native Video,https://www.facebook.com/cartier.usa/posts/1588275388016363,2/10/2021 5:25,1,4,5,3,"Expo 2020 Dubai and Cartier just announced a unique collaboration to present the Womenâ€™s Pavilion - a celebration of women change-makers around the world. This unique collaboration will offer new perspectives on women and build a legacy to inspire change. A standalone pavilion, located in the Sustainability district, will be open from October 20, 2020 for 6 months. ms.spr.ly/6004TjO7k:=:"
A205,Accenture,Facebook,2020,3,5,Photo,https://www.facebook.com/accenture/posts/10163129956960374,2/22/2021 9:39,1,4,5,2,Equality in the workplace has never been more important. Julie Sweet shares insights at #GPTW4ALL from our #GettingToEqual research. Read the report: 
A8,3M,Facebook,2019,9,13,Native Video,https://www.facebook.com/3M/posts/2766832226681082,1/21/2021 10:21,1,4,4,1,It's always #ProgrammersDay here! See what happens when more than 600 employees across the globe participate in the 3M #Hackathon to learn about programming and software. 
A2048,Audi USA,Facebook,2020,4,30,Photo,https://www.facebook.com/audi/posts/10156910249981470,3/15/2021 2:06,1,4,7,1,"Introducing the newest addition to our electric line-up, arriving this summer: the #etronSportback audi.us/etronSB:=:"
A2043,Audi USA,Facebook,2020,4,22,Photo,https://www.facebook.com/audi/posts/10156883533901470,3/15/2021 2:03,1,4,15,1,In the driverâ€™s seat on the way to a more sustainable future. audi.us/AEFGrant:=:
A157,Accenture,Facebook,2019,9,23,Native Video,https://www.facebook.com/accenture/posts/10162346676360374,2/22/2021 9:20,1,4,5,1,"What makes our CEO Julie Sweet an empowering, inspiring leaderâ€”and one of Fortune Magazine's Most Powerful Women? Weâ€™ll start with 10 great reasons. "
A9735,Coca-Cola,Instagram,2020,6,26,Album,https://www.instagram.com/p/CB5vDACnQz_/,3/4/2021 7:54,1,4,10,4,HBCU @morehouse1867 President Dr. David A. Thomas and 2020 Class Valedictorian Golden Daka share their thoughts on how together we must take action to end systemic racism.
A7699,Chase,Facebook,2019,10,10,Native Video,https://www.facebook.com/chase/posts/3692922294067034,3/3/2021 5:35,1,4,10,5,"This month, our employees are sharing how their culture and heritage have influenced who they are and their work today. Watch our Facebook Story to hear their stories. #HispanicHeritageMonth"
A36847,Nike,Instagram,2020,2,26,Photo,https://www.instagram.com/p/B9CM1hOg9Hj/,3/2/2021 8:16,1,4,5,2,They wanted you to smile more.
 They wanted you to be more polite.
 They wanted you to scream a little softer.
 They wanted you to be less aggressive when you won.
 They wanted you to walk away when you made mistakes.
 But instead of just becoming the player the game wanted?
 You became the player it needed.
A2018,Audi USA,Facebook,2020,1,31,Photo,https://www.facebook.com/audi/posts/10156647755181470,3/15/2021 1:50,1,4,7,1,Exhilaration has gone electric. #etronSportback #EuroSpec
A18372,Estee Lauder,Facebook,2020,8,25,Photo,https://www.facebook.com/EsteeLauder/posts/10159923972367619,2/15/2021 6:43,1,4,9,1,"Beauty is Art, and Art is Beauty âœ¨ Weâ€™re honored to partner with The Metropolitan Museum of Art, New York for their 150th Anniversary with a special limited edition EstÃ©e x MET collection! Our collection was inspired by the Cubist art of Ferdinand Leger, featuring bold geometric shapes in vivid colors! Shop the collection now: "
A31437,L'OrÃ©al Group,Facebook,2019,10,2,Link,https://www.facebook.com/lorealusa/posts/2537662916272958,3/2/2021 10:09,1,4,5,4,"Inclusive reproductive benefits, parental leave and flexible work schedules are just a few of the ways we support our hardworking employees. We're honored to be recognized by Working Mother Magazine as one of the 100 Best Companies of 2019!"
A69,3M,Facebook,2020,2,25,Link,https://www.facebook.com/3M/posts/3146806715350296,1/25/2021 9:29,1,4,5,1,"Jayshree Seth, 3M's chief science advocate, sat down with KSTP-TV's Brandi Powell to share how she's using her role to get more girls excited about #STEM. Watch to see how she's changing the way you see science in your everyday life!"
A2087,Audi USA,Facebook,2020,9,26,Photo,https://www.facebook.com/audi/posts/10157282720046470,3/15/2021 2:21,1,4,7,1,All-electric. All-magnetic. #LeavingGasCountry #etronSportback
A36842,Nike,Instagram,2020,2,5,Video,https://www.instagram.com/p/B8Mu6yRAtPT/,3/2/2021 8:03,1,4,10,1,The Future of Sport is here. #Nike2020
 â €
 Head to our link in bio to join us.
A211,Accenture,Facebook,2020,4,27,Link,https://www.facebook.com/accenture/posts/10163455708810374,2/22/2021 9:43,1,5,14,1,ðŸ ðŸšðŸ™ We joined forces with Intel and SulubaaÃ¯ Foundation to help monitor and restore endangered coral reefs. Read more: 
A111,3M,Facebook,2020,6,16,Native Video,https://www.facebook.com/3M/posts/3436716069692691,2/9/2021 5:38,1,5,5,3,"Believe it or not, you can feel sound! Join Gitanjali Rao, 3M #YoungScientist Challenge winner, as she teaches about the frequency of sound and how we perceive pitch. Watch the latest #ScienceAtHome experiment here: "
A9679,Coca-Cola,Facebook,2020,4,30,Native Video,https://www.facebook.com/CocaColaUnitedStates/posts/3259476974084994,3/4/2021 7:28,1,5,2,2,Atlanta Mission
A27391,IBM,Instagram,2020,3,11,Album,https://www.instagram.com/p/B9mnQBeh6Ld/,3/1/2021 1:38,1,5,9,1,"Today IBM Watson announced it will integrate natural language processing features from #ProjectDebater, bringing the technology from lab to enterprise.â£
 â£
 Over the years #ProjectDebater technology has matured and proven its capabilities via a series of public debates against humans. ðŸ¤– ðŸ‘¥ Check out the link in our bio to learn more."
A79,3M,Facebook,2020,3,11,YouTube,https://www.facebook.com/3M/posts/3181367178560916,2/1/2021 8:54,1,5,5,1,"At a recent #TEDx talk, Americaâ€™s 2015 Top #YoungScientist Hannah Herbst shares why it's important to encourage young girls to build robots and pursue #STEM. #WomensHistoryMonth"
A8326,Chipotle Mexican Grill,Facebook,2020,6,5,Photo,https://www.facebook.com/chipotle/posts/10158378720039253,2/3/2021 11:35,1,5,10,1,"On Tuesday we showed our solidarity with the Black community, but it doesnâ€™t stop with posting a black box on Instagram. Today we are pledging $1,000,000 throughout the year to fight systemic racism, starting with $500,000 to The National Urban League. Chipotle is rooted in diversity, inclusion and integrity, and we vow to be part of the solution. To make a bigger impact together, weâ€™re working to turn our app and site into a donation platform so you can round up to donate to the National Urban League. More details to come."
A8299,Chipotle Mexican Grill,Facebook,2019,12,12,Link,https://www.facebook.com/chipotle/posts/10157807993734253,2/3/2021 10:18,1,5,8,1,"Last week you guys helped us donate $250K to The National Young Farmers Coalition. This week, weâ€™re joining Patagonia to continue supporting young farmers by donating $10K here:"
A90,3M,Facebook,2020,4,3,Photo,https://www.facebook.com/3M/posts/3242284705802496,2/1/2021 9:13,1,5,9,1,"3M issued the following statement in response to the Defense Production Act order and announcements by the White House last evening. Over the last several weeks and months, 3M and its employees have gone above and beyond to manufacture as many N95 respirators as possible for the U.S. market. Yesterday, the Administration formally invoked the Defense Production Act (DPA) to require 3M to prioritize orders from the Federal Emergency Management Agency (FEMA) for our N95 respirators. We have been working closely with the Administration to do exactly that, and we appreciate the authorities in the DPA that provide a framework for us to expand even further the work we are doing in response to the global pandemic crisis. We look forward to working with FEMA to implement yesterdayâ€™s order. In the course of our collaboration with the Administration this past weekend, the Administration requested that 3M increase the amount of respirators we currently import from our overseas operations into the U.S. We appreciate the assistance of the Administration to do exactly that. For example, earlier this week, we secured approval from China to export to the U.S. 10 million N95 respirators manufactured by 3M in China. The Administration also requested that 3M cease exporting respirators that we currently manufacture in the United States to the Canadian and Latin American markets. There are, however, significant humanitarian implications of ceasing respirator supplies to healthcare workers in Canada and Latin America, where we are a critical supplier of respirators. In addition, ceasing all export of respirators produced in the United States would likely cause other countries to retaliate and do the same, as some have already done. If that were to occur, the net number of respirators being made available to the United States would actually decrease. That is the opposite of what we and the Administration, on behalf of the American people, both seek. We also continue to act on reports of price gouging and unauthorized reselling related to 3M respirators. This activity is unethical and illegal. We are working with the U.S. Attorney General and attorneys general of every state, making it clear that 3M has not and will not raise prices for respirators and offering our assistance in the fight. We look forward to working closely with the Administration to implement yesterdayâ€™s DPA order. We will continue to maximize the amount of respirators we can produce on behalf of U.S. healthcare workers, as we have every single day since this crisis began. "
A9670,Coca-Cola,Facebook,2020,4,8,Photo,https://www.facebook.com/CocaColaUnitedStates/posts/3206037332762292,3/4/2021 7:17,1,5,8,4,The Salvation Army USA
A95,3M,Facebook,2020,4,17,Native Video,https://www.facebook.com/3M/posts/3276428822388084,2/1/2021 9:24,1,5,9,1,"In our continued effort to combat #COVID19, 3M is providing $20M in financial support to frontline healthcare workers, vulnerable populations and medical researchers through partners Direct Relief, United Way and University of Minnesota Giving. "
